Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
20426510,0xabc0f9c82f3b6cd995a7752bc480d96b5e879827,1.078,Tether : Binance,112,"['CoreDAO' 'Gas.zip' 'Angle' 'Abracadabra Money' 'Aptos Bridge' 'CoreDAO'
 'Harmony Bridge' 'Stargate' 'Omnisea' 'Merkly' 'L2Pass' 'USDV'
 'Harmony Bridge' 'L2Pass' 'CoreDAO' 'Stargate' 'USDV' 'Angle' 'L2Pass'
 'Stargate' 'Whale' 'Gas.zip' 'Angle' 'Stargate' 'L2Pass' 'L2Pass'
 'Merkly' 'Holograph' 'L2Pass' 'Abracadabra Money' 'Omnisea' 'Omnisea'
 'Whale' 'Stargate' 'Stargate' 'Omnisea' 'Stargate' 'Stargate' 'Whale'
 'Gas.zip' 'Omnisea' 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO'
 'Merkly' 'DappGate' 'L2Pass' 'Angle' 'Harmony Bridge' 'CoreDAO' 'Merkly'
 'Harmony Bridge' 'Bitcoin Bridge' 'Gas.zip' 'DappGate' 'Harmony Bridge'
 'Angle' 'CoreDAO' 'Whale' 'Gas.zip' nan 'Merkly' 'Omnisea' 'Stargate'
 'Stargate' 'Merkly' 'Gas.zip' 'l2telegraph' 'Merkly' 'Stargate' 'Gas.zip'
 'Angle' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'DappGate'
 'Abracadabra Money' 'CoreDAO' 'Gas.zip' 'CoreDAO' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Gas.zip' 'CoreDAO' 'Whale' 'ShimmerBridge'
 'Merkly' 'Stargate' 'Merkly' 'Gas.zip' 'Gas.zip' 'Gas.zip' 'Angle'
 'Merkly' 'Merkly' 'Merkly' 'Omnisea' 'Omnisea' 'l2telegraph' 'DappGate'
 'Abracadabra Money' 'Gas.zip' 'L2Pass' 'Harmony Bridge' 'CoreDAO'
 'Gas.zip' 'CoreDAO' 'Angle']",9055.63,80.85,18,24,34,247.8,"[50.23, 28.84, 41.93, 39.61, 38.99]"
20426324,0x7a031b82c7cb868938e06c72fd78495e36c27b51,0.999,Tether : Binance,126,"['Merkly' nan 'Merkly' 'L2Marathon' nan nan 'Merkly' 'Stargate'
 'L2Marathon' 'Merkly' 'L2Marathon' 'Merkly' 'CoreDAO' 'L2Marathon'
 'L2Marathon' 'Omni X' 'L2Marathon' 'Stargate' 'Bitcoin Bridge' 'Merkly'
 'CoreDAO' 'Merkly' 'L2Marathon' 'Merkly' 'Omni X' 'Merkly' 'Holograph'
 'Holograph' 'L2Marathon' 'L2Marathon' nan 'L2Marathon' 'Bitcoin Bridge'
 'L2Marathon' 'Merkly' 'Aptos Bridge' 'Dexalot' nan 'Abracadabra Money'
 'L2Marathon' 'Merkly' 'Aptos Bridge' 'Bitcoin Bridge' 'Holograph'
 'Holograph' 'DappGate' 'CoreDAO' 'Holograph' 'Stargate' 'Holograph'
 'Merkly' 'Stargate' nan 'Aptos Bridge' 'CoreDAO' 'Merkly' 'Stargate'
 'Merkly' 'Merkly' 'Dexalot' 'Merkly' 'Stargate' 'CoreDAO' 'L2Marathon'
 'Stargate' nan 'Holograph' 'Holograph' 'Merkly' 'Stargate' 'Holograph'
 'Merkly' 'Merkly' 'Stargate' nan 'Holograph' nan 'Merkly' 'Merkly'
 'CoreDAO' 'L2Marathon' 'L2Marathon' 'Stargate' 'Merkly' 'Merkly'
 'Holograph' 'Merkly' 'Holograph' nan 'CoreDAO' 'Interport Finance' nan
 'Holograph' nan 'Bitcoin Bridge' 'Holograph' 'Holograph' 'Holograph'
 'Merkly' 'Holograph' nan 'Omni X' nan 'Holograph' 'Merkly' 'CoreDAO'
 'Holograph' 'Stargate' 'Stargate' 'Merkly' 'Aptos Bridge' 'L2Marathon'
 'Bitcoin Bridge' 'Bitcoin Bridge' nan 'CoreDAO' 'Merkly' 'L2Marathon'
 'Merkly' 'Holograph' 'CoreDAO' 'Holograph' 'Aptos Bridge' 'Merkly'
 'Merkly' 'Abracadabra Money']",1774.97,14.09,13,21,29,46.59,"[2.21, 0.0, 0.26, 0.08, 20.28]"
20426232,0x95b4d995ac8a821627ba4bfa0b8a34f98c7ecaef,0.999,Tether : Binance,122,"[nan nan 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' nan nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate'
 'Stargate' nan 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'Stargate' 'Stargate' nan 'Stargate' 'Stargate' 'Aptos Bridge'
 'Interport Finance' 'Maverick Protocol' 'Stargate' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Stargate'
 'Stargate' 'Stargate' nan 'Metis' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' nan nan 'Stargate'
 'Stargate' 'Stargate' nan 'Stargate' 'Stargate' nan nan 'USDV' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' nan nan 'Stargate'
 'Maverick Protocol' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan
 'Stargate' nan nan nan 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'DappGate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Aptos Bridge' 'Stargate' nan 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Holograph' nan 'Stargate' 'Stargate' 'Stargate' nan nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan nan
 'Fuse Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate'
 'Stargate' 'Stargate' 'Stargate']",17926.97,146.94,11,13,18,2481.46,"[648.0, 455.96, 39.68, 115.61, 106.28]"
20426123,0x08dfe1ab458fcdda15bd9c0563a1fbfd95ead062,0.999,Tether : Binance,93,"['Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate' nan 'Holograph' nan
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge'
 'Stargate' 'Stargate' 'Holograph' 'Stargate' 'Aptos Bridge'
 'Aptos Bridge' 'Stargate' 'Holograph' nan 'Stargate' 'Stargate' 'CoreDAO'
 'Stargate' 'Stargate' 'Zerius' 'Stargate' 'Stargate' 'CoreDAO' 'Stargate'
 'Bitcoin Bridge' 'Angle' nan 'Angle' 'Angle' 'Stargate' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Angle' nan 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Holograph' nan 'Stargate' 'Bitcoin Bridge'
 'Holograph' 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' 'Stargate'
 'Stargate' nan 'Stargate' 'StakeStone' 'Merkly' 'Holograph' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Holograph' 'Stargate' nan nan 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Testnet Bridge' 'Holograph'
 'Holograph' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Holograph']",51135.75,549.85,11,13,20,13994.23,"[1015.27, 8130.9, 6.57, 117.02, 149.94]"
20426000,0x5d09b5a6c4763a0b911c983e8f177daaf0ec07db,0.951,Tether : Binance,93,"['Merkly' 'CoreDAO' 'Angle' 'Bitcoin Bridge' 'L2Pass' 'Stargate'
 'ShimmerBridge' 'Merkly' 'ShimmerBridge' 'Angle' 'Gas.zip'
 'Harmony Bridge' 'Merkly' 'Bitcoin Bridge' 'Omnisea' 'DappGate'
 'Stargate' 'Gas.zip' 'CoreDAO' 'Angle' 'Angle' 'Omnisea' 'Angle' 'Angle'
 'Harmony Bridge' 'Gas.zip' 'Omnisea' 'Merkly' 'L2Pass' 'CoreDAO'
 'Omnisea' 'Merkly' 'Merkly' 'Merkly' 'CoreDAO' 'Stargate' 'Stargate'
 'USDV' 'Harmony Bridge' 'DappGate' 'L2Pass' 'Merkly' 'Stargate'
 'Stargate' 'Merkly' 'CoreDAO' 'DappGate' 'Holograph' 'Angle' 'Merkly'
 'CoreDAO' 'Omnisea' 'Whale' 'Angle' 'Angle' 'Angle' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Harmony Bridge' 'USDV' 'Harmony Bridge' 'Stargate'
 'СryptoRank' 'Gas.zip' 'Merkly' 'Aptos Bridge' 'DappGate' 'Merkly'
 'Whale' 'Harmony Bridge' 'l2telegraph' 'Gas.zip' 'DappGate' 'CoreDAO'
 'Angle' 'Angle' 'Omnisea' 'Omnisea' 'Angle' 'Angle' 'L2Pass' 'CoreDAO'
 'Harmony Bridge' 'Stargate' 'Whale' 'Merkly' 'L2Pass' 'Stargate'
 'Gas.zip' 'Stargate' 'Omnisea' 'Omnisea']",8898.02,95.68,17,20,30,152.71,"[34.68, 0, 29.04, 32.27, 0.46]"
20425592,0x9ed81e479e88655b66fb022a06b752e3d284bc0b,1.099,Tether : Binance,57,"[nan 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Maverick Protocol'
 'Aptos Bridge' 'Merkly' 'Merkly' 'Aptos Bridge' 'Aptos Bridge'
 'Bitcoin Bridge' nan 'Aptos Bridge' 'Stargate' 'Bitcoin Bridge'
 'Holograph' 'Aptos Bridge' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Aptos Bridge' 'Aptos Bridge' 'USDV' 'Stargate' 'USDV' 'Stargate' nan
 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'Holograph'
 'Aptos Bridge' 'Aptos Bridge' 'Stargate' nan 'Aptos Bridge' nan nan
 'Aptos Bridge' 'l2telegraph' nan 'Holograph' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Aptos Bridge' 'Stargate' 'Merkly' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Aptos Bridge' nan 'Stargate']",40920.69,717.91,9,9,12,5036.44,"[16.39, 402.58, 3.06, 43.18, 75.68]"
20425106,0xeecb6834cce17596d0febccb2936a94b0496bd53,1.099,Tether : Binance,21,"['Stargate' 'Interport Finance' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Interport Finance' nan 'Stargate'
 'Stargator' 'Stargate' 'Stargate' nan 'Merkly' nan 'Stargate' 'Stargate'
 nan 'Stargate']",6757.23,321.77,5,8,10,82.65,"[1.2, 0.17, 2.39, 0.03, 0.23]"
20424962,0x91be8c5807928573244d9acfed252548f87f824d,1.099,Tether : Binance,63,"['Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Merkly' nan 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' 'Stargate'
 'Stargate' nan 'Stargator' 'Stargate' 'Stargator' 'Stargate' 'Merkly'
 'Stargate' 'Stargate' nan 'Stargate' nan 'Stargate' nan nan 'Stargate'
 nan nan 'Radiant Capital' 'Stargate' 'Stargate' 'Stargator' 'Stargator'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' nan 'Stargator' 'Stargate' 'Stargate'
 'Radiant Capital' 'Merkly' 'Stargator' nan 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate']",20938.57,332.36,5,11,13,112.12,"[9.02, 4.38, 2.79, 0.03, 5.21]"
20424931,0xaf00719add6c4bd826398f46ab70fe5a008921d7,0.999,Tether : Binance,0,[],0.0,,0,0,0,7.53,"[0, 1.32, 0, 0, 0]"
20424802,0x8ae752e08106e327cfee3f335bf324d710efc3ff,0.999,Tether : Binance,163,"['Angle' 'DeFi Kingdoms' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Angle' 'Stargate' 'Stargate' 'Angle' 'DeFi Kingdoms'
 'Stargate' 'Angle' 'DeFi Kingdoms' 'PancakeSwap' 'Stargate' 'Stargate'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'Angle' 'DeFi Kingdoms' 'Stargate' 'Angle' 'DeFi Kingdoms' 'Stargate'
 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'Angle' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Stargate' 'DeFi Kingdoms' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Stargate' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Angle' 'Angle' 'DeFi Kingdoms' 'Stargate' 'Stargate'
 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Stargate' 'Angle' 'Aptos Bridge'
 'DeFi Kingdoms' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Harmony Bridge' 'Stargate' 'Angle'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Harmony Bridge' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Stargate' 'DeFi Kingdoms'
 'Angle' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms'
 'Aptos Bridge' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'Stargate' 'DeFi Kingdoms' 'Stargate' 'DeFi Kingdoms' 'Stargate'
 'Stargate' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Stargate' 'DeFi Kingdoms'
 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Angle' 'Zerius' 'PancakeSwap'
 'Angle' 'Stargate' 'DeFi Kingdoms' 'Angle' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'DeFi Kingdoms' 'Stargate']",10548.16,64.71,7,11,15,135336.69,"[83.44, 0, 1.23, 0, 0]"
20424612,0x2c2b055549a45af666f591eba28cc74e6bd4e705,0.999,Tether : Binance,166,"['Merkly' 'Stargate' 'Stargate' 'Holograph' 'Merkly' 'L2Pass' 'Stargate'
 nan 'Stargate' 'Holograph' 'Stargate' 'Stargate' 'Merkly' 'Holograph'
 'Merkly' nan 'Abracadabra Money' nan 'Maverick Protocol' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'CoreDAO' nan 'Stargate' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'CoreDAO' 'L2Pass' 'Bitcoin Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Holograph' nan 'Stargate'
 'Merkly' 'Holograph' nan 'L2Pass' 'Stargate' 'Stargate' nan nan
 'Bitcoin Bridge' 'Stargate' nan 'Stargate' 'Holograph' 'Stargate'
 'Merkly' 'Dexalot' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'L2Pass'
 'L2Pass' nan 'Stargate' 'L2Pass' 'Stargate' 'Aptos Bridge' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Interport Finance' nan 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Abracadabra Money' nan
 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Merkly' nan nan 'Stargate' nan
 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'L2Pass'
 nan nan 'Aptos Bridge' nan nan nan 'Stargate' 'L2Pass' nan 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Holograph' 'Stargate' 'Stargate'
 'Maverick Protocol' nan 'Harmony Bridge' 'Harmony Bridge' 'L2Pass'
 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Stargate' nan 'L2Pass'
 'Maverick Protocol' 'Bitcoin Bridge' 'Stargate' 'Stargate' nan 'Stargate'
 'Stargate' nan 'L2Pass' 'Stargate' 'Stargate' 'Harmony Bridge' 'Stargate'
 'Merkly' 'Stargate' 'Holograph' 'L2Pass' 'L2Pass' 'Stargate' 'Holograph'
 nan nan 'Stargate' 'Harmony Bridge' 'L2Pass' 'Stargate' 'Stargate'
 'Merkly' 'L2Pass' 'Stargate' 'Stargate' nan 'Stargate' 'l2telegraph'
 'Stargate' 'Dexalot' 'Stargate' 'L2Pass' 'Stargate' 'Stargate' nan
 'Stargate' 'Stargate' nan 'Stargate']",8731.48,52.6,14,21,27,5833.78,"[42.09, 0.47, 38.75, 41.98, 49.79]"
20424461,0x2ee756f3e5384aee7b00eccd753f138e2e56f333,1.065,Tether : Binance,109,"['Stargate' 'Gas.zip' 'Harmony Bridge' 'Merkly' 'DappGate' 'Stargate'
 'Merkly' 'Gas.zip' 'Merkly' 'Bitcoin Bridge' 'ShimmerBridge' 'Whale' nan
 'CoreDAO' 'Harmony Bridge' 'Merkly' 'L2Pass' 'CoreDAO' 'L2Pass' 'Merkly'
 'Stargate' 'Merkly' 'Merkly' 'CoreDAO' 'Aptos Bridge' 'Merkly'
 'Aptos Bridge' 'Whale' 'CoreDAO' 'Merkly' 'Omnisea' 'Merkly' 'L2Pass'
 'Gas.zip' 'l2telegraph' 'Angle' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle'
 'Gas.zip' 'Gas.zip' 'L2Pass' 'Gas.zip' 'Harmony Bridge' 'Gas.zip'
 'Merkly' 'Gas.zip' 'Merkly' 'Stargate' 'Merkly' 'Merkly' 'Merkly'
 'Stargate' 'CoreDAO' 'CoreDAO' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate' 'l2telegraph' 'CoreDAO' 'Angle' 'Angle' 'CoreDAO' 'Angle'
 'Angle' 'Omnisea' 'Gas.zip' 'L2Pass' 'Gas.zip' 'Stargate' 'CoreDAO'
 'Whale' 'Stargate' 'Stargate' 'Omnisea' 'Angle' 'Harmony Bridge' 'Whale'
 'Merkly' 'Merkly' 'CoreDAO' 'CoreDAO' 'Merkly' 'Merkly' 'Angle' 'CoreDAO'
 'Stargate' 'Gas.zip' 'Omnisea' 'Angle' 'L2Pass' 'L2Pass' 'Omnisea'
 'Omnisea' 'Merkly' 'CoreDAO' 'CoreDAO' 'Gas.zip' 'Merkly' 'CoreDAO'
 'Omnisea' 'Angle' 'Holograph' 'Merkly' 'Gas.zip' 'Gas.zip' 'Stargate'
 'CoreDAO']",19268.7,176.78,16,23,38,108.87,"[8.86, 0.46, 22.94, 0.49, 35.95]"
20424460,0xc5cb131691ed190e006e1eebe907570d0fc49b87,1.095138,Tether : Binance,5,['CoreDAO' 'Stargate' 'Stargate' 'CoreDAO' 'CoreDAO'],102.75,20.55,2,3,3,431.46,"[24.51, 0, 0, 0, 391.11]"
20424447,0x87f7a071dc24cbeb19d0d4a0035b9f97ccbe6333,1.094,Tether : Binance,50,"['Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'DeFi Kingdoms' 'Stargate' 'Aptos Bridge'
 'Omni X' 'Abracadabra Money' 'Stargate' 'DeFi Kingdoms' 'Stargate'
 'Stargate' 'Aptos Bridge' nan 'Stargate' 'Angle' 'Stargate' 'Holograph'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' nan
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Abracadabra Money'
 'Harmony Bridge' 'Superform' 'Stargate' 'Omni X' 'Bitcoin Bridge'
 'Omni X' 'DeFi Kingdoms' 'Omni X' 'Holograph' 'DeFi Kingdoms' 'Stargate'
 'Superform']",1291.45,25.83,11,8,16,721.68,"[125.03, 0.01, 0.08, 0, 16.3]"
20424346,0x46c052c8cb63699a04f34c7a44639b5e1b8ecc8c,1.00345,Tether : Binance,59,"['NOGEM' 'Stargate' 'Angle' 'Holograph' 'NOGEM' nan nan 'NOGEM'
 'Holograph' 'NOGEM' 'Angle' 'CoreDAO' 'NOGEM' 'Stargate' 'Stargate'
 'NOGEM' 'Stargate' 'Holograph' 'Holograph' 'Stargate' 'Aptos Bridge'
 'NOGEM' 'Angle' 'NOGEM' 'CoreDAO' 'NOGEM' 'Angle' 'Holograph' 'Holograph'
 'NOGEM' 'NOGEM' 'NOGEM' 'Holograph' 'Holograph' 'Stargate' 'NOGEM'
 'Holograph' 'NOGEM' 'Bitcoin Bridge' 'NOGEM' 'Harmony Bridge' 'Holograph'
 'Harmony Bridge' 'CoreDAO' 'Holograph' 'NOGEM' 'NOGEM' 'NOGEM' 'CoreDAO'
 'Stargate' 'Stargate' 'NOGEM' 'Harmony Bridge' 'CoreDAO' 'NOGEM' nan
 'Bitcoin Bridge' 'Angle' 'NOGEM']",153.45,2.6,9,8,23,30.37,"[0, 0, 0.73, 0, 0]"
20424337,0xc88359bc94e1a073b25af49bf6e2498bc3206f69,0.999,Tether : Binance,21,"['Merkly' 'Angle' 'Merkly' 'Stargate' 'Merkly' 'Merkly' nan 'Stargate'
 'Merkly' 'Merkly' nan nan 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'CoreDAO'
 'Merkly' 'CoreDAO' 'Merkly' 'Stargate']",66.09,3.15,5,7,7,3809.04,"[2764.79, 56.46, 356.89, 0, 506.01]"
20424304,0x9e1c82aa069982bd51fa24d1d11839a19715f53c,1.02549,Tether : Binance,61,"['NOGEM' 'Angle' 'NOGEM' 'Stargate' 'Holograph' 'NOGEM' 'Stargate'
 'Holograph' 'Stargate' 'Angle' 'NOGEM' 'Stargate' 'NOGEM' 'Holograph'
 'Holograph' 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' 'Stargate' 'Stargate'
 'NOGEM' 'Holograph' 'Holograph' 'Aptos Bridge' 'Holograph' 'Angle'
 'NOGEM' 'Stargate' 'NOGEM' 'Holograph' 'CoreDAO' 'NOGEM' 'NOGEM' 'NOGEM'
 'Angle' 'Harmony Bridge' 'CoreDAO' 'Angle' 'NOGEM' 'Holograph'
 'Holograph' 'NOGEM' 'Bitcoin Bridge' 'NOGEM' 'NOGEM' 'Aptos Bridge'
 'NOGEM' 'Harmony Bridge' 'CoreDAO' 'NOGEM' 'Harmony Bridge' 'Angle'
 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' 'Angle' 'Holograph' 'Bitcoin Bridge']",282.53,4.63,8,7,20,15.19,"[0, 0, 0.65, 0, 0]"
20424288,0x6722c2227f6beebf67d84df7a376c51824f8a5f9,1.04519,Tether : Binance,63,"['Holograph' 'NOGEM' 'NOGEM' 'NOGEM' 'Aptos Bridge' 'Holograph'
 'Harmony Bridge' 'Angle' 'NOGEM' 'Stargate' 'Harmony Bridge' 'Holograph'
 'Holograph' 'NOGEM' 'CoreDAO' 'Holograph' 'Holograph' 'Harmony Bridge'
 'Holograph' 'Angle' 'NOGEM' 'Stargate' 'NOGEM' 'NOGEM' 'Stargate'
 'Aptos Bridge' 'Harmony Bridge' 'CoreDAO' 'NOGEM' nan 'NOGEM'
 'Harmony Bridge' 'Harmony Bridge' 'Holograph' 'NOGEM' 'NOGEM' 'Stargate'
 'Holograph' 'Aptos Bridge' 'NOGEM' 'Holograph' 'Aptos Bridge' 'NOGEM'
 'CoreDAO' 'NOGEM' 'NOGEM' 'NOGEM' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Aptos Bridge' 'Aptos Bridge' 'Stargate' 'CoreDAO' 'Angle' 'NOGEM'
 'Stargate' 'NOGEM' 'NOGEM' 'NOGEM' 'Holograph' 'Angle' 'Angle']",116.72,1.85,8,7,18,15.29,"[0, 0, 7.32, 0, 0]"
20424233,0x959130adc6b2281bd63af11cbdbb8bb878f1f29d,1.0,Tether : Binance,0,[],0.0,,0,0,0,0.85,"[0, 0, 0, 0, 0]"
20424227,0xb54743ac978d1012830363b089cdd81bc58af1f3,1.00438,Tether : Binance,57,"['NOGEM' 'Angle' 'CoreDAO' 'Holograph' 'Stargate' 'NOGEM' 'NOGEM'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'NOGEM' 'Stargate' 'NOGEM'
 'Stargate' 'NOGEM' 'Stargate' 'Bitcoin Bridge' 'Holograph' 'Holograph'
 'Stargate' 'Stargate' 'Holograph' 'NOGEM' 'Harmony Bridge' 'NOGEM'
 'NOGEM' 'Holograph' 'Holograph' 'Angle' nan 'Harmony Bridge' 'CoreDAO'
 'NOGEM' 'Angle' 'NOGEM' 'Angle' 'Aptos Bridge' 'Harmony Bridge'
 'Stargate' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle' 'NOGEM' 'NOGEM'
 'Aptos Bridge' 'Aptos Bridge' 'Aptos Bridge' 'Holograph' 'Holograph'
 'NOGEM' 'NOGEM' 'Aptos Bridge' 'CoreDAO' 'NOGEM' 'NOGEM' 'Bitcoin Bridge']",173.13,3.04,9,6,20,10.64,"[0, 0, 0.78, 0, 0]"
20424150,0x9afc243f1fdf4fbe282214082d8312e1e9693335,1.0,Tether : Binance,0,[],0.0,,0,0,0,0.85,"[0, 0, 0, 0, 0]"
20424147,0xb9d39e3cbfd9c789265ab0800c9aa92a369b119f,1.07758,Tether : Binance,57,"['Angle' 'CoreDAO' 'NOGEM' 'Stargate' nan 'Aptos Bridge' 'Holograph'
 'NOGEM' 'NOGEM' 'Angle' 'Angle' 'Aptos Bridge' 'Holograph' 'NOGEM'
 'Harmony Bridge' 'Bitcoin Bridge' 'NOGEM' 'Holograph' 'Holograph' 'NOGEM'
 'Aptos Bridge' 'Aptos Bridge' 'Stargate' 'NOGEM' 'Angle' 'Harmony Bridge'
 'CoreDAO' 'NOGEM' 'NOGEM' nan 'Harmony Bridge' 'Harmony Bridge'
 'Stargate' 'Stargate' 'Holograph' 'Bitcoin Bridge' 'Angle' 'NOGEM'
 'Holograph' 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' 'Harmony Bridge' 'Stargate'
 'NOGEM' 'CoreDAO' 'Stargate' 'Holograph' 'NOGEM' 'NOGEM' 'CoreDAO'
 'Stargate' 'Holograph' 'Harmony Bridge' 'Holograph' 'NOGEM']",171.1,3.0,9,6,22,8.16,"[0, 0, 1.24, 0, 0]"
